LTER_site,local_site,point_ID,date,depth_stake,depth_n,depth_e,depth_s,depth_w,mean_depth,num_meas
NWT,sdl,34,4/29/1999,300,NaN,NaN,NaN,NaN,300,1
NWT,sdl,35,4/29/1999,240,NaN,NaN,NaN,NaN,240,1
NWT,sdl,36,4/29/1999,105,NaN,NaN,NaN,NaN,105,1
NWT,sdl,37,4/29/1999,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,38,4/29/1999,190,NaN,NaN,NaN,NaN,190,1
NWT,sdl,39,4/29/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,40,4/29/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,41,4/29/1999,140,NaN,NaN,NaN,NaN,140,1
NWT,sdl,42,4/29/1999,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,43,4/29/1999,235,NaN,NaN,NaN,NaN,235,1
NWT,sdl,44,4/29/1999,270,NaN,NaN,NaN,NaN,270,1
NWT,sdl,45,4/29/1999,340,NaN,NaN,NaN,NaN,340,1
NWT,sdl,46,4/29/1999,265,NaN,NaN,NaN,NaN,265,1
NWT,sdl,47,4/29/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,48,4/29/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,49,4/29/1999,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,50,4/29/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,51,4/29/1999,140,NaN,NaN,NaN,NaN,140,1
NWT,sdl,52,4/29/1999,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,53,4/29/1999,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,54,4/29/1999,240,NaN,NaN,NaN,NaN,240,1
NWT,sdl,55,4/29/1999,410,NaN,NaN,NaN,NaN,410,1
NWT,sdl,56,4/29/1999,420,NaN,NaN,NaN,NaN,420,1
NWT,sdl,57,4/29/1999,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,58,4/29/1999,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,59,4/29/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,60,4/29/1999,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,61,4/29/1999,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,62,4/29/1999,155,NaN,NaN,NaN,NaN,155,1
NWT,sdl,63,4/29/1999,260,NaN,NaN,NaN,NaN,260,1
NWT,sdl,64,4/29/1999,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,65,4/29/1999,430,NaN,NaN,NaN,NaN,430,1
NWT,sdl,66,4/29/1999,445,NaN,NaN,NaN,NaN,445,1
NWT,sdl,67,4/29/1999,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,68,4/29/1999,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,69,4/29/1999,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,70,4/29/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,71,4/29/1999,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,72,4/29/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,73,4/29/1999,210,NaN,NaN,NaN,NaN,210,1
NWT,sdl,74,4/29/1999,330,NaN,NaN,NaN,NaN,330,1
NWT,sdl,75,4/29/1999,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,76,4/29/1999,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,77,4/29/1999,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,78,4/29/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,79,4/29/1999,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,80,4/29/1999,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,101,4/29/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,201,4/29/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,301,4/29/1999,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,401,4/29/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,501,4/29/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,601,4/29/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,701,4/29/1999,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,801,4/29/1999,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,1,5/12/1999,185,NaN,NaN,NaN,NaN,185,1
NWT,sdl,2,5/12/1999,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,3,5/12/1999,190,NaN,NaN,NaN,NaN,190,1
NWT,sdl,4,5/12/1999,210,NaN,NaN,NaN,NaN,210,1
NWT,sdl,5,5/12/1999,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,6,5/12/1999,140,NaN,NaN,NaN,NaN,140,1
NWT,sdl,7,5/12/1999,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,8,5/12/1999,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,9,5/12/1999,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,10,5/12/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,11,5/12/1999,210,NaN,NaN,NaN,NaN,210,1
NWT,sdl,12,5/12/1999,230,NaN,NaN,NaN,NaN,230,1
NWT,sdl,13,5/12/1999,300,NaN,NaN,NaN,NaN,300,1
NWT,sdl,14,5/12/1999,265,NaN,NaN,NaN,NaN,265,1
NWT,sdl,15,5/12/1999,240,NaN,NaN,NaN,NaN,240,1
NWT,sdl,16,5/12/1999,190,NaN,NaN,NaN,NaN,190,1
NWT,sdl,17,5/12/1999,95,NaN,NaN,NaN,NaN,95,1
NWT,sdl,18,5/12/1999,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,19,5/12/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,20,5/12/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,21,5/12/1999,240,NaN,NaN,NaN,NaN,240,1
NWT,sdl,22,5/12/1999,310,NaN,NaN,NaN,NaN,310,1
NWT,sdl,23,5/12/1999,360,NaN,NaN,NaN,NaN,360,1
NWT,sdl,24,5/12/1999,305,NaN,NaN,NaN,NaN,305,1
NWT,sdl,25,5/12/1999,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,26,5/12/1999,125,NaN,NaN,NaN,NaN,125,1
NWT,sdl,27,5/12/1999,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,28,5/12/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,29,5/12/1999,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,30,5/12/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,31,5/12/1999,200,NaN,NaN,NaN,NaN,200,1
NWT,sdl,32,5/12/1999,295,NaN,NaN,NaN,NaN,295,1
NWT,sdl,33,5/12/1999,335,NaN,NaN,NaN,NaN,335,1
NWT,sdl,34,5/12/1999,285,NaN,NaN,NaN,NaN,285,1
NWT,sdl,35,5/12/1999,270,NaN,NaN,NaN,NaN,270,1
NWT,sdl,36,5/12/1999,125,NaN,NaN,NaN,NaN,125,1
NWT,sdl,37,5/12/1999,135,NaN,NaN,NaN,NaN,135,1
NWT,sdl,38,5/12/1999,190,NaN,NaN,NaN,NaN,190,1
NWT,sdl,39,5/12/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,40,5/12/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,41,5/12/1999,170,NaN,NaN,NaN,NaN,170,1
NWT,sdl,42,5/12/1999,235,NaN,NaN,NaN,NaN,235,1
NWT,sdl,43,5/12/1999,330,NaN,NaN,NaN,NaN,330,1
NWT,sdl,44,5/12/1999,280,NaN,NaN,NaN,NaN,280,1
NWT,sdl,45,5/12/1999,375,NaN,NaN,NaN,NaN,375,1
NWT,sdl,46,5/12/1999,305,NaN,NaN,NaN,NaN,305,1
NWT,sdl,47,5/12/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,48,5/12/1999,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,49,5/12/1999,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,50,5/12/1999,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,51,5/12/1999,240,NaN,NaN,NaN,NaN,240,1
NWT,sdl,52,5/12/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,53,5/12/1999,275,NaN,NaN,NaN,NaN,275,1
NWT,sdl,54,5/12/1999,230,NaN,NaN,NaN,NaN,230,1
NWT,sdl,55,5/12/1999,420,NaN,NaN,NaN,NaN,420,1
NWT,sdl,56,5/12/1999,230,NaN,NaN,NaN,NaN,230,1
NWT,sdl,57,5/12/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,58,5/12/1999,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,59,5/12/1999,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,60,5/12/1999,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,61,5/12/1999,105,NaN,NaN,NaN,NaN,105,1
NWT,sdl,62,5/12/1999,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,63,5/12/1999,270,NaN,NaN,NaN,NaN,270,1
NWT,sdl,64,5/12/1999,160,NaN,NaN,NaN,NaN,160,1
NWT,sdl,65,5/12/1999,430,NaN,NaN,NaN,NaN,430,1
NWT,sdl,66,5/12/1999,320,NaN,NaN,NaN,NaN,320,1
NWT,sdl,67,5/12/1999,85,NaN,NaN,NaN,NaN,85,1
NWT,sdl,68,5/12/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,69,5/12/1999,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,70,5/12/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,71,5/12/1999,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,72,5/12/1999,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,73,5/12/1999,230,NaN,NaN,NaN,NaN,230,1
NWT,sdl,74,5/12/1999,400,NaN,NaN,NaN,NaN,400,1
NWT,sdl,75,5/12/1999,370,NaN,NaN,NaN,NaN,370,1
NWT,sdl,76,5/12/1999,420,NaN,NaN,NaN,NaN,420,1
NWT,sdl,77,5/12/1999,190,NaN,NaN,NaN,NaN,190,1
NWT,sdl,78,5/12/1999,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,79,5/12/1999,85,NaN,NaN,NaN,NaN,85,1
NWT,sdl,80,5/12/1999,95,NaN,NaN,NaN,NaN,95,1
NWT,sdl,101,5/12/1999,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,201,5/12/1999,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,301,5/12/1999,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,401,5/12/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,501,5/12/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,601,5/12/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,701,5/12/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,801,5/12/1999,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,1,6/1/1999,140,NaN,NaN,NaN,NaN,140,1
NWT,sdl,2,6/1/1999,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,3,6/1/1999,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,4,6/1/1999,130,NaN,NaN,NaN,NaN,130,1
NWT,sdl,5,6/1/1999,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,6,6/1/1999,160,NaN,NaN,NaN,NaN,160,1
NWT,sdl,7,6/1/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,8,6/1/1999,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,9,6/1/1999,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,10,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,6/1/1999,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,12,6/1/1999,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,13,6/1/1999,250,NaN,NaN,NaN,NaN,250,1
NWT,sdl,14,6/1/1999,210,NaN,NaN,NaN,NaN,210,1
NWT,sdl,15,6/1/1999,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,16,6/1/1999,140,NaN,NaN,NaN,NaN,140,1
NWT,sdl,17,6/1/1999,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,18,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,19,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,20,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,6/1/1999,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,22,6/1/1999,170,NaN,NaN,NaN,NaN,170,1
NWT,sdl,23,6/1/1999,300,NaN,NaN,NaN,NaN,300,1
NWT,sdl,24,6/1/1999,260,NaN,NaN,NaN,NaN,260,1
NWT,sdl,25,6/1/1999,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,26,6/1/1999,65,NaN,NaN,NaN,NaN,65,1
NWT,sdl,27,6/1/1999,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,28,6/1/1999,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,29,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,30,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,31,6/1/1999,130,NaN,NaN,NaN,NaN,130,1
NWT,sdl,32,6/1/1999,160,NaN,NaN,NaN,NaN,160,1
NWT,sdl,33,6/1/1999,260,NaN,NaN,NaN,NaN,260,1
NWT,sdl,34,6/1/1999,280,NaN,NaN,NaN,NaN,280,1
NWT,sdl,35,6/1/1999,240,NaN,NaN,NaN,NaN,240,1
NWT,sdl,36,6/1/1999,85,NaN,NaN,NaN,NaN,85,1
NWT,sdl,37,6/1/1999,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,38,6/1/1999,160,NaN,NaN,NaN,NaN,160,1
NWT,sdl,39,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,40,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,41,6/1/1999,130,NaN,NaN,NaN,NaN,130,1
NWT,sdl,42,6/1/1999,205,NaN,NaN,NaN,NaN,205,1
NWT,sdl,43,6/1/1999,250,NaN,NaN,NaN,NaN,250,1
NWT,sdl,44,6/1/1999,210,NaN,NaN,NaN,NaN,210,1
NWT,sdl,45,6/1/1999,310,NaN,NaN,NaN,NaN,310,1
NWT,sdl,46,6/1/1999,225,NaN,NaN,NaN,NaN,225,1
NWT,sdl,47,6/1/1999,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,48,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,49,6/1/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,50,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,51,6/1/1999,130,NaN,NaN,NaN,NaN,130,1
NWT,sdl,52,6/1/1999,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,53,6/1/1999,185,NaN,NaN,NaN,NaN,185,1
NWT,sdl,54,6/1/1999,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,55,6/1/1999,360,NaN,NaN,NaN,NaN,360,1
NWT,sdl,56,6/1/1999,470,NaN,NaN,NaN,NaN,470,1
NWT,sdl,57,6/1/1999,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,58,6/1/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,59,6/1/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,60,6/1/1999,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,61,6/1/1999,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,62,6/1/1999,165,NaN,NaN,NaN,NaN,165,1
NWT,sdl,63,6/1/1999,250,NaN,NaN,NaN,NaN,250,1
NWT,sdl,64,6/1/1999,120,NaN,NaN,NaN,NaN,120,1
NWT,sdl,65,6/1/1999,370,NaN,NaN,NaN,NaN,370,1
NWT,sdl,66,6/1/1999,460,NaN,NaN,NaN,NaN,460,1
NWT,sdl,67,6/1/1999,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,68,6/1/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,69,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,70,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,71,6/1/1999,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,72,6/1/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,73,6/1/1999,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,74,6/1/1999,300,NaN,NaN,NaN,NaN,300,1
NWT,sdl,75,6/1/1999,280,NaN,NaN,NaN,NaN,280,1
NWT,sdl,76,6/1/1999,360,NaN,NaN,NaN,NaN,360,1
NWT,sdl,77,6/1/1999,125,NaN,NaN,NaN,NaN,125,1
NWT,sdl,78,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,79,6/1/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,80,6/1/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,101,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,201,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,301,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,401,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,501,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,601,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,701,6/1/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,801,6/1/1999,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,1,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,2,6/24/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,3,6/24/1999,25,NaN,NaN,NaN,NaN,25,1
NWT,sdl,4,6/24/1999,15,NaN,NaN,NaN,NaN,15,1
NWT,sdl,5,6/24/1999,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,6,6/24/1999,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,7,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,8,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,9,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,10,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,6/24/1999,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,12,6/24/1999,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,13,6/24/1999,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,14,6/24/1999,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,15,6/24/1999,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,16,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,17,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,18,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,19,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,20,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,6/24/1999,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,22,6/24/1999,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,23,6/24/1999,165,NaN,NaN,NaN,NaN,165,1
NWT,sdl,24,6/24/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,25,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,26,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,27,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,28,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,29,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,30,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,31,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,32,6/24/1999,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,33,6/24/1999,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,34,6/24/1999,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,35,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,36,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,37,6/24/1999,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,38,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,39,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,40,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,41,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,42,6/24/1999,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,43,6/24/1999,160,NaN,NaN,NaN,NaN,160,1
NWT,sdl,44,6/24/1999,210,NaN,NaN,NaN,NaN,210,1
NWT,sdl,45,6/24/1999,130,NaN,NaN,NaN,NaN,130,1
NWT,sdl,46,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,47,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,48,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,49,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,50,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,51,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,52,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,53,6/24/1999,120,NaN,NaN,NaN,NaN,120,1
NWT,sdl,54,6/24/1999,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,55,6/24/1999,440,NaN,NaN,NaN,NaN,440,1
NWT,sdl,56,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,57,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,58,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,59,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,60,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,61,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,62,6/24/1999,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,63,6/24/1999,165,NaN,NaN,NaN,NaN,165,1
NWT,sdl,64,6/24/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,65,6/24/1999,360,NaN,NaN,NaN,NaN,360,1
NWT,sdl,66,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,67,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,68,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,69,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,70,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,71,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,72,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,73,6/24/1999,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,74,6/24/1999,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,75,6/24/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,76,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,77,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,78,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,79,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,80,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,101,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,201,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,301,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,401,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,501,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,601,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,701,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,801,6/24/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,1,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,2,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,3,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,4,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,5,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,6,6/30/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,7,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,8,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,9,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,10,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,12,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,13,6/30/1999,95,NaN,NaN,NaN,NaN,95,1
NWT,sdl,14,6/30/1999,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,15,6/30/1999,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,16,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,17,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,18,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,19,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,20,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,22,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,23,6/30/1999,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,24,6/30/1999,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,25,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,26,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,27,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,28,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,29,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,30,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,31,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,32,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,33,6/30/1999,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,34,6/30/1999,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,35,6/30/1999,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,36,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,37,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,38,6/30/1999,0,NaN,NaN,NaN,NaN,0,1
